Date,Open,High,Low,Close
1996-07-21,2053.14,2054.69,1975.68,1992.83
1996-07-28,1993.86,1993.86,1939.64,1962.86
1996-08-04,1971.17,2030.77,1944.14,2023.41
1996-08-11,2023.38,2031.49,1980.49,1989.54
1996-08-18,1982.11,1988.78,1970.23,1979.52
1996-08-25,1991.48,2026.54,1983.26,2020.82
1996-09-01,2018.89,2024.47,1962.41,1970.61
1996-09-08,1972.7,2010.64,1949.71,2004.75
1996-09-15,2009.36,2085.54,2008.04,2080.37
1996-09-22,2081.84,2091.54,2066.83,2079.46
1996-09-29,2069.42,2111.95,2063.27,2107.05
1996-10-06,2106.31,2155.2,2101.95,2152.69
1996-10-13,2154.8,2166.04,2123.78,2147.12
1996-10-20,2139.55,2187.05,2132.36,2185.23
1996-10-27,2190.76,2190.76,2141.82,2162.43
1996-11-03,2166.48,2166.48,2116.79,2140.51
1996-11-10,2121.58,2223.56,2121.58,2205.2
1996-11-17,2206.57,2250.29,2196.67,2240.33
1996-11-24,2228.43,2255.47,2219.66,2255.47
1996-12-01,2263.62,2327.81,2262.02,2315.66
1996-12-08,2308.04,2358.65,2180.44,2240.72
1996-12-15,2255.94,2271.42,2171.57,2203.41
1996-12-22,2214.74,2288.87,2188.85,2278.53
1996-12-29,2272.14,2312.18,2265.48,2306.95
1997-01-05,2316.59,2328.15,2251.53,2282.76
1997-01-12,2309.93,2350.43,2294.01,2327.5
1997-01-19,2354.52,2426.13,2353.89,2425.1
1997-01-26,2426.82,2463.91,2384.77,2430.34
1997-02-02,2443.1,2521.88,2428.16,2516.56
1997-02-09,2519.72,2598.42,2498.84,2597.52
1997-02-16,2583.32,2643.98,2577.38,2627.42
1997-02-23,2618.26,2658.62,2550.81,2562.84
1997-03-02,2564.6,2636.5,2554.6,2607.55
1997-03-09,2616.92,2718.95,2594.47,2708.28
1997-03-16,2701.35,2736.71,2582.12,2645.62
1997-03-23,2637.0,2637.0,2541.49,2587.13
1997-03-30,2607.84,2687.54,2572.31,2656.68
1997-04-06,2585.12,2602.53,2498.72,2517.97
1997-04-13,2557.05,2628.61,2554.83,2574.56
1997-04-20,2539.43,2644.81,2528.3,2547.56
1997-04-27,2516.02,2562.89,2487.8,2536.26
1997-05-04,2545.47,2662.26,2535.73,2655.31
1997-05-11,2652.08,2685.67,2624.0,2633.91
1997-05-18,2648.74,2804.51,2645.44,2784.28
1997-05-25,2757.73,2800.34,2731.17,2762.9
1997-06-01,2656.87,2695.89,2536.08,2583.94
1997-06-08,2512.62,2725.66,2498.75,2719.25
1997-06-15,2738.2,2811.86,2646.96,2808.52
1997-06-22,2819.95,2825.18,2716.05,2757.1
1997-06-29,2742.93,2903.18,2732.39,2891.04
1997-07-06,2884.51,2986.09,2858.26,2934.48
1997-07-13,2917.74,2978.64,2914.89,2941.59
1997-07-20,2944.29,3006.54,2843.41,2876.69
1997-07-27,2854.11,3030.62,2830.68,3025.94
1997-08-03,3026.35,3107.31,3015.15,3049.44
1997-08-10,3061.21,3077.9,2959.75,2996.27
1997-08-17,2964.49,3012.97,2910.05,2921.84
1997-08-24,2846.0,2992.56,2822.79,2904.23
1997-08-31,2935.25,2935.52,2764.1,2770.49
1997-09-07,2796.39,2966.02,2781.39,2924.51
1997-09-14,2917.41,2947.29,2827.99,2834.07
1997-09-21,2872.44,2997.04,2842.93,2977.18
1997-09-28,2991.06,3027.9,2971.97,2985.63
1997-10-05,2972.86,3114.0,2954.06,3094.01
1997-10-12,3074.87,3108.04,2906.81,2955.11
1997-10-19,2969.86,3011.13,2939.36,2958.02
1997-10-26,2937.66,3019.04,2827.17,2849.03
1997-11-02,2811.17,2818.0,2475.01,2739.3
1997-11-09,2746.02,2851.55,2674.18,2699.71
1997-11-16,2688.84,2751.38,2649.51,2696.04
1997-11-23,2772.09,2876.33,2752.98,2861.7
1997-11-30,2837.24,2860.23,2784.27,2859.19
1997-12-07,2878.35,2948.06,2878.0,2910.09
1997-12-14,2930.63,2968.75,2820.36,2830.26
1997-12-21,2836.18,2920.18,2815.69,2822.9
1997-12-28,2821.21,2879.92,2816.38,2871.27
1998-01-04,2888.63,3048.0,2888.63,3040.14
1998-01-11,3023.43,3075.3,2902.13,2919.81
1998-01-18,2830.97,2976.85,2809.73,2976.09
1998-01-25,3004.86,3016.81,2944.29,2966.15
1998-02-01,2992.54,3173.98,2961.9,3172.14
1998-02-08,3206.29,3239.39,3147.8,3216.66
1998-02-15,3229.86,3272.28,3165.48,3187.73
1998-02-22,3180.47,3297.93,3178.15,3262.5
1998-03-01,3282.68,3431.45,3249.11,3421.92
1998-03-08,3420.81,3488.47,3329.4,3483.22
1998-03-15,3486.28,3589.23,3476.79,3540.23
1998-03-22,3545.7,3717.32,3545.7,3688.91
1998-03-29,3702.45,3851.1,3661.28,3810.23
1998-04-05,3809.26,3987.82,3766.62,3932.02
1998-04-12,3929.11,3992.2,3842.41,3894.48
1998-04-19,3928.74,3961.69,3807.76,3861.58
1998-04-26,3914.38,3916.07,3778.52,3783.34
1998-05-03,3759.8,3891.11,3667.0,3880.92
1998-05-10,3948.47,3985.51,3900.17,3906.36
1998-05-17,3966.84,4045.77,3966.84,3990.23
1998-05-24,3969.31,4079.97,3933.77,4049.78
1998-05-31,4073.51,4146.79,3990.95,4041.16
1998-06-07,4061.94,4188.68,4060.14,4185.05
1998-06-14,4219.87,4226.11,4042.41,4050.76
1998-06-21,4013.43,4136.33,3947.94,4027.32
1998-06-28,3987.9,4222.65,3981.26,4215.7
1998-07-05,4241.05,4312.49,4202.86,4304.38
1998-07-12,4306.23,4363.22,4237.82,4256.35
1998-07-19,4361.13,4396.04,4326.3,4388.48
1998-07-26,4371.05,4404.94,4181.53,4205.41
1998-08-02,4210.31,4248.81,4094.89,4177.31
1998-08-09,4091.62,4134.32,3930.06,4041.88
1998-08-16,4015.35,4024.27,3786.19,3994.91
1998-08-23,3918.65,4159.7,3918.65,3943.68
1998-08-30,3967.87,4033.18,3584.26,3708.97
1998-09-06,3762.46,3766.19,3516.25,3690.75
1998-09-13,3763.88,3822.91,3505.62,3578.34
1998-09-20,3678.43,3771.78,3438.56,3465.22
1998-09-27,3379.64,3544.59,3240.81,3310.59
1998-10-04,3359.09,3365.27,2881.21,3039.14
1998-10-11,2964.33,3220.4,2921.04,3092.9
1998-10-18,3188.53,3460.44,3175.49,3390.1
1998-10-25,3398.79,3496.63,3358.34,3393.76
1998-11-01,3454.55,3560.03,3423.06,3522.93
1998-11-08,3552.45,3684.65,3543.66,3588.63
1998-11-15,3605.49,3620.7,3502.76,3562.23
1998-11-22,3603.28,3812.49,3581.73,3802.7
1998-11-29,3831.03,3962.39,3829.25,3950.94
1998-12-06,3925.08,3983.25,3584.42,3738.59
1998-12-13,3771.78,3810.91,3644.03,3695.7
1998-12-20,3656.28,3754.94,3641.73,3691.89
1998-12-27,3696.72,3872.42,3695.66,3872.42
1999-01-03,3877.5,3942.66,3857.25,3942.66
1999-01-10,4030.44,4320.52,3993.23,4245.42
1999-01-17,4280.61,4283.8,3845.77,4054.81
1999-01-24,4087.42,4206.01,4005.64,4019.33
1999-01-31,3996.37,4312.89,3972.62,4251.8
1999-02-07,4310.69,4354.29,4118.44,4147.3
1999-02-14,4141.32,4195.56,3954.56,4060.36
1999-02-21,4024.05,4130.48,3958.83,4130.48
1999-02-28,4149.04,4264.49,4076.88,4092.94
1999-03-07,4096.27,4213.91,3986.58,4189.56
1999-03-14,4191.52,4262.32,4130.16,4175.03
1999-03-21,4173.07,4241.9,4093.37,4219.65
1999-03-28,4175.5,4217.47,3995.7,4115.71
1999-04-04,4123.59,4240.69,4088.58,4229.85
1999-04-11,4279.67,4416.0,4251.14,4363.14
1999-04-18,4345.84,4410.27,4265.07,4300.91
1999-04-25,4341.28,4379.34,4246.77,4262.43
1999-05-02,4278.63,4432.59,4262.84,4405.35
1999-05-09,4413.72,4483.94,4288.45,4289.56
1999-05-16,4301.54,4443.3,4264.23,4323.83
1999-05-23,4271.1,4422.16,4243.22,4398.13
1999-05-30,4350.22,4398.44,4270.8,4315.04
1999-06-06,4325.74,4381.2,4282.79,4344.25
1999-06-13,4357.45,4451.29,4344.41,4385.83
1999-06-20,4373.54,4549.5,4331.83,4539.56
1999-06-27,4532.04,4587.97,4400.25,4416.89
1999-07-04,4410.35,4637.68,4406.95,4620.67
1999-07-11,4655.46,4702.62,4609.74,4647.83
1999-07-18,4653.96,4691.49,4578.75,4656.79
1999-07-25,4654.45,4675.85,4433.67,4440.45
1999-08-01,4457.89,4457.89,4291.94,4382.06
1999-08-08,4321.18,4386.76,4197.38,4223.64
1999-08-15,4233.44,4442.32,4218.4,4434.28
1999-08-22,4458.32,4504.5,4399.83,4472.0
1999-08-29,4469.37,4662.88,4468.13,4642.71
1999-09-05,4664.17,4672.37,4535.56,4672.37
1999-09-12,4681.59,4773.82,4639.6,4745.48
1999-09-19,4748.5,4764.18,4622.89,4644.32
1999-09-26,4664.71,4707.01,4531.66,4540.87
1999-10-03,4568.27,4604.8,4499.87,4550.57
1999-10-10,4565.35,4747.92,4541.81,4721.93
1999-10-17,4713.6,4732.41,4487.11,4524.42
1999-10-24,4505.33,4683.92,4452.93,4677.8
1999-10-31,4674.53,4903.43,4653.62,4888.62
1999-11-07,4872.88,4986.46,4831.82,4975.9
1999-11-14,4953.01,5170.68,4946.19,5141.51
1999-11-21,5152.94,5272.09,5129.06,5263.23
1999-11-28,5267.01,5437.62,5139.51,5396.99
1999-12-05,5374.46,5471.64,5291.59,5468.05
1999-12-12,5462.49,5559.17,5445.22,5481.1
1999-12-19,5484.56,5597.62,5468.93,5502.4
1999-12-26,5496.71,5867.87,5475.64,5852.5
2000-01-02,5886.75,5979.54,5801.18,5958.32
2000-01-09,6024.38,6102.12,5388.85,5539.61
2000-01-16,5625.82,5804.16,5536.5,5787.44
2000-01-23,5834.75,5859.44,5590.19,5681.32
2000-01-30,5687.36,5813.28,5590.17,5731.05
2000-02-06,5677.79,6312.42,5625.72,6275.72
2000-02-13,6276.47,6396.97,6148.47,6287.01
2000-02-20,6241.91,6330.01,5997.77,6062.72
2000-02-27,5979.13,6202.53,5920.61,6188.64
2000-03-05,6181.05,6555.87,6031.69,6514.11
2000-03-12,6554.95,6590.35,6333.46,6510.28
2000-03-19,6477.47,6483.81,6144.07,6304.28
2000-03-26,6328.04,6460.81,6176.62,6364.26
2000-04-02,6409.58,6584.37,6166.82,6286.05
2000-04-09,6382.28,6382.28,5913.71,6308.04
2000-04-16,6393.7,6429.51,6050.19,6065.71
2000-04-23,5772.87,6258.77,5752.44,6234.51
2000-04-30,6219.41,6461.52,6162.09,6419.72
2000-05-07,6489.04,6575.17,6399.99,6545.76
2000-05-14,6563.83,6591.44,6162.25,6449.27
2000-05-21,6421.79,6571.65,6186.76,6196.05
2000-05-28,6184.04,6249.18,6003.9,6129.15
2000-06-04,6185.99,6780.66,6181.83,6673.52
2000-06-11,6678.77,6697.31,6456.56,6549.05
2000-06-18,6510.82,6644.17,6456.26,6456.26
2000-06-25,6436.47,6591.63,6417.89,6545.35
2000-07-02,6548.67,6634.61,6391.64,6446.54
2000-07-09,6462.03,6572.66,6393.12,6565.97
2000-07-16,6471.9,6588.11,6422.72,6570.36
2000-07-23,6605.32,6631.48,6450.8,6464.12
2000-07-30,6474.32,6582.48,6396.13,6415.72
2000-08-06,6412.52,6573.22,6354.93,6461.35
2000-08-13,6462.22,6619.24,6447.95,6553.0
2000-08-20,6613.37,6712.3,6554.79,6594.35
2000-08-27,6559.52,6615.34,6449.65,6595.11
2000-09-03,6598.82,6843.86,6561.7,6813.66
2000-09-10,6823.17,6944.77,6693.04,6703.36
2000-09-17,6722.93,6735.58,6564.6,6614.65
2000-09-24,6562.14,6584.17,6085.4,6258.58
2000-10-01,6344.18,6372.14,6233.98,6266.63
2000-10-08,6150.49,6434.5,6150.49,6258.41
2000-10-15,6220.08,6227.63,5828.14,6064.21
2000-10-22,6158.34,6183.46,5833.63,6149.44
2000-10-29,6123.19,6323.74,6120.09,6268.93
2000-11-05,6232.0,6444.98,6230.91,6398.92
2000-11-12,6459.5,6459.5,6137.59,6147.49
2000-11-19,6104.99,6312.78,5996.72,6161.92
2000-11-26,6178.57,6195.41,5933.08,6145.65
2000-12-03,6198.67,6254.17,5893.54,5928.5
2000-12-10,5933.31,6108.54,5763.18,5939.32
2000-12-17,6005.62,6126.41,5818.57,5839.54
2000-12-24,5832.7,5972.42,5673.87,5783.73
2000-12-31,5769.24,5981.4,5769.24,5926.42
2001-01-07,5956.15,5956.15,5631.32,5758.02
2001-01-14,5715.8,5841.82,5603.92,5834.34
2001-01-21,5811.33,5962.8,5749.07,5845.73
2001-01-28,5844.97,5959.81,5803.8,5925.62
2001-02-04,5930.2,5999.18,5823.8,5826.37
2001-02-11,5795.73,5859.35,5701.64,5712.36
2001-02-18,5700.31,5791.24,5583.08,5595.13
2001-02-25,5570.57,5640.42,5302.79,5322.84
2001-03-04,5372.98,5451.09,5259.94,5291.92
2001-03-11,5325.03,5507.26,5274.83,5368.89
2001-03-18,5326.11,5326.11,4965.47,5104.77
2001-03-25,5100.08,5170.88,4804.4,4951.13
2001-04-01,5004.25,5243.2,4982.61,5180.45
2001-04-08,5218.48,5232.95,4872.92,5139.71
2001-04-15,5106.66,5403.87,5102.41,5372.71
2001-04-22,5271.24,5533.8,5216.57,5449.34
2001-04-29,5424.32,5607.12,5370.51,5575.97
2001-05-06,5580.46,5670.02,5378.36,5455.55
2001-05-13,5492.08,5624.51,5440.74,5567.25
2001-05-20,5523.33,5658.26,5433.31,5638.24
2001-05-27,5647.35,5728.52,5568.23,5581.94
2001-06-03,5584.54,5644.41,5387.76,5432.71
2001-06-10,5474.47,5546.6,5431.72,5439.93
2001-06-17,5432.25,5478.58,5192.35,5243.84
2001-06-24,5225.94,5248.34,5114.73,5183.67
2001-07-01,5145.44,5230.55,4967.61,5225.33
2001-07-08,5215.75,5299.9,4992.46,4999.36
2001-07-15,5008.86,5067.41,4880.51,5025.24
2001-07-22,5036.62,5036.62,4825.88,4880.7
2001-07-29,4861.66,4968.06,4773.17,4967.15
2001-08-05,4982.39,5204.2,4946.12,5031.29
2001-08-12,5017.63,5096.85,4822.29,4846.02
2001-08-19,4903.73,5003.21,4753.12,4777.37
2001-08-26,4770.5,4919.91,4724.55,4916.56
2001-09-02,4917.14,4963.86,4668.19,4689.34
2001-09-09,4712.09,4712.09,4396.55,4413.51
2001-09-16,4372.13,4479.31,3858.37,3909.49
2001-09-23,3861.08,4024.95,3463.07,3652.87
2001-09-30,3713.76,4117.84,3713.76,4079.02
2001-10-07,4097.22,4232.66,3914.39,4164.76
2001-10-14,4102.93,4407.67,4031.09,4336.88
2001-10-21,4295.21,4458.04,4193.01,4264.89
2001-10-28,4281.78,4546.42,4243.12,4478.63
2001-11-04,4465.67,4465.67,4201.81,4369.4
2001-11-11,4392.05,4589.08,4389.77,4514.28
2001-11-18,4512.43,4643.51,4329.74,4587.3
2001-11-25,4620.76,4686.62,4536.4,4573.82
2001-12-02,4620.71,4639.84,4392.67,4476.06
2001-12-09,4439.55,4735.21,4401.36,4642.94
2001-12-16,4614.93,4619.26,4340.02,4340.02
2001-12-23,4366.0,4515.73,4328.77,4499.34
2001-12-30,4487.17,4630.19,4470.5,4624.58
2002-01-06,4617.95,4720.04,4567.92,4682.79
2002-01-13,4673.45,4706.58,4503.61,4554.69
2002-01-20,4526.42,4530.67,4419.14,4448.85
2002-01-27,4438.39,4527.28,4386.39,4484.31
2002-02-03,4498.77,4563.38,4385.57,4455.56
2002-02-10,4459.52,4459.52,4228.38,4299.04
2002-02-17,4341.19,4434.93,4306.74,4377.0
2002-02-24,4351.78,4376.76,4210.3,4245.2
2002-03-03,4270.55,4495.31,4240.26,4486.42
2002-03-10,4538.71,4671.0,4538.71,4629.11
2002-03-17,4619.77,4642.56,4514.72,4588.33
2002-03-24,4600.79,4652.54,4569.4,4601.57
2002-03-31,4597.31,4696.18,4565.27,4688.02
2002-04-07,4673.03,4688.16,4506.87,4515.7
2002-04-14,4504.18,4547.64,4415.75,4468.29
2002-04-21,4487.65,4653.1,4463.96,4606.42
2002-04-28,4597.21,4597.71,4401.77,4453.08
2002-05-05,4432.13,4494.79,4352.34,4354.92
2002-05-12,4361.65,4428.65,4239.72,4329.84
2002-05-19,4291.53,4497.46,4281.95,4442.94
2002-05-26,4454.89,4467.63,4311.79,4337.43
2002-06-02,4334.88,4418.73,4249.85,4274.64
2002-06-09,4247.58,4294.5,3968.67,4020.27
2002-06-16,4055.0,4114.08,3785.41,3843.07
2002-06-23,3878.43,4047.52,3736.23,3799.53
2002-06-30,3798.85,3897.99,3561.24,3897.99
2002-07-07,3886.12,3973.93,3623.33,3863.28
2002-07-14,3835.08,3895.66,3459.22,3513.34
2002-07-21,3504.3,3559.56,3198.34,3324.04
2002-07-28,3298.03,3298.03,2898.6,3172.56
2002-08-04,3203.83,3515.7,3183.93,3245.37
2002-08-11,3281.69,3449.46,3013.8,3447.94
2002-08-18,3416.68,3435.0,3240.81,3374.09
2002-08-25,3344.77,3600.42,3344.24,3526.09
2002-09-01,3505.09,3574.39,3309.95,3366.21
2002-09-08,3345.64,3349.17,3068.11,3246.67
2002-09-15,3233.07,3402.3,3115.01,3156.17
2002-09-22,3188.15,3248.23,2866.52,2890.82
2002-09-29,2893.33,2978.94,2666.04,2950.52
2002-10-06,2846.37,2958.92,2725.92,2765.9
2002-10-13,2730.61,2902.27,2612.03,2902.27
2002-10-20,2876.48,3236.15,2849.73,3156.99
2002-10-27,3140.43,3228.35,2992.23,3056.88
2002-11-03,3143.66,3165.38,2962.44,3109.51
2002-11-10,3168.3,3310.44,3043.1,3058.18
2002-11-17,3035.84,3199.19,2979.43,3162.39
2002-11-24,3168.97,3314.83,3124.43,3305.78
2002-12-01,3330.15,3360.29,3181.84,3326.65
2002-12-08,3327.07,3393.04,3096.98,3185.77
2002-12-15,3234.06,3234.06,3054.12,3076.85
2002-12-22,3071.13,3202.81,3016.87,3082.85
2002-12-29,3105.94,3114.17,3004.06,3011.83
2003-01-05,3021.67,3217.78,2984.02,3187.88
2003-01-12,3204.81,3232.34,3054.33,3160.13
2003-01-19,3169.89,3215.49,3055.67,3056.93
2003-01-26,3049.6,3076.31,2894.58,2898.6
2003-02-02,2874.4,2943.16,2733.51,2937.88
2003-02-09,2973.93,2983.99,2792.63,2796.66
2003-02-16,2801.74,2859.43,2727.03,2827.75
2003-02-23,2870.4,2950.75,2781.73,2829.83
2003-03-02,2828.84,2850.05,2633.19,2754.07
2003-03-09,2770.68,2796.73,2569.33,2574.91
2003-03-16,2581.21,2740.01,2401.15,2740.01
2003-03-23,2632.84,2909.96,2623.05,2890.68
2003-03-30,2841.63,2842.62,2644.22,2733.0
2003-04-06,2666.77,2863.33,2596.83,2837.96
2003-04-13,2920.89,2989.35,2802.96,2838.14
2003-04-20,2836.34,2991.06,2808.09,2898.61
2003-04-27,2916.17,3000.91,2861.63,2866.74
2003-05-04,2858.83,3015.42,2853.23,2963.12
2003-05-11,2992.51,3070.62,2902.32,2967.89
2003-05-18,2992.66,3036.27,2922.14,2994.87
2003-05-25,2932.98,2932.98,2814.34,2897.16
2003-06-01,2883.79,3012.92,2826.81,2991.75
2003-06-08,3018.66,3112.78,2990.32,3093.21
2003-06-15,3074.99,3170.73,3042.97,3108.94
2003-06-22,3095.96,3228.6,3077.14,3190.11
2003-06-29,3164.34,3176.14,3071.19,3109.02
2003-07-06,3094.82,3137.19,3008.72,3072.4
2003-07-13,3097.92,3203.35,3076.35,3138.27
2003-07-20,3153.44,3206.03,3102.38,3129.21
2003-07-27,3157.76,3158.04,3060.5,3109.32
2003-08-03,3142.3,3220.55,3128.64,3169.63
2003-08-10,3164.01,3206.18,3105.37,3165.49
2003-08-17,3184.37,3298.82,3168.93,3279.21
2003-08-24,3301.25,3347.55,3261.44,3328.99
2003-08-31,3310.31,3353.94,3249.88,3311.42
2003-09-07,3335.98,3435.79,3335.54,3392.75
2003-09-14,3385.66,3431.37,3301.54,3322.56
2003-09-21,3336.59,3424.26,3332.94,3373.64
2003-09-28,3334.62,3336.65,3177.96,3216.76
2003-10-05,3215.66,3299.88,3110.93,3296.36
2003-10-12,3291.85,3345.36,3229.34,3306.12
2003-10-19,3313.92,3403.76,3313.92,3353.72
2003-10-26,3338.74,3395.79,3239.05,3266.27
2003-11-02,3283.82,3417.64,3279.22,3373.2
2003-11-09,3381.98,3472.83,3372.18,3453.13
2003-11-16,3426.31,3461.35,3388.12,3448.6
2003-11-23,3396.03,3406.53,3287.93,3366.12
2003-11-30,3372.35,3450.15,3369.58,3424.79
2003-12-07,3450.66,3511.28,3440.72,3457.14
2003-12-14,3432.78,3500.53,3417.56,3470.6
2003-12-21,3521.64,3525.8,3461.83,3502.04
2003-12-28,3476.0,3516.54,3476.0,3510.3
2004-01-04,3508.39,3597.02,3498.76,3596.8
2004-01-11,3591.72,3615.83,3548.18,3574.8
2004-01-18,3564.84,3681.79,3548.22,3671.8
2004-01-25,3677.73,3713.83,3650.86,3693.36
